,Date,MBS,CMBS,TIPS,FRN,Inflation Compensation,Notes & Bonds,Bills,Agencies,Total
0,2003-07-09,0.00,0.00,12814483000,,928695000,398852847000,239304992000,10000000,650982322000.00
1,2003-07-16,0.00,0.00,12814483000,,928695000,398852847000,239549686000,10000000,651227016000.00
2,2003-07-23,0.00,0.00,12814483000,,1468195000,398852847000,239691886000,10000000,651369216000.00
3,2003-07-30,0.00,0.00,12814483000,,928695000,398852847000,239725686000,10000000,651403016000.00
4,2003-08-06,0.00,0.00,12814483000,,1465167000,398852847000,239891686000,10000000,651569016000.00
5,2003-08-13,0.00,0.00,12814483000,,1468695000,398852847000,240141686000,10000000,651819016000.00
6,2003-08-20,0.00,0.00,12814483000,,1472188000,398852847000,240376486000,10000000,652053816000.00
7,2003-08-27,0.00,0.00,12814483000,,928695000,398852847000,240528186000,10000000,652205516000.00
8,2003-09-03,0.00,0.00,12814483000,,1479261000,398852847000,240784686000,10000000,652462016000.00
9,2003-09-10,0.00,0.00,13454483000,,1522527000,399594847000,241019786000,10000000,654079116000.00
10,2003-09-17,0.00,0.00,13454483000,,1526291000,399594847000,241366886000,10000000,654426216000.00
11,2003-09-24,0.00,0.00,13454483000,,1530122000,399594847000,241413986000,10000000,654473316000.00
12,2003-10-01,0.00,0.00,13454483000,,1535220000,399594847000,241601286000,10000000,654660616000.00
13,2003-10-08,0.00,0.00,13454483000,,1548107000,399594847000,241672386000,10000000,654731716000.00
14,2003-10-15,0.00,0.00,13454483000,,1560973000,399594847000,241879086000,10000000,654938416000.00
15,2003-10-22,0.00,0.00,13454483000,,1573862000,399594847000,242130986000,10000000,655190316000.00
16,2003-10-29,0.00,0.00,13454483000,,1586746000,401322447000,242308486000,10000000,657095416000.00
17,2003-11-05,0.00,0.00,13454483000,,1598563000,401322447000,242499986000,10000000,657286916000.00
18,2003-11-12,0.00,0.00,13454483000,,1609969000,402422447000,242792486000,10000000,658679416000.00
19,2003-11-19,0.00,0.00,13454483000,,1621412000,404669247000,242958086000,10000000,661091816000.00
20,2003-11-26,0.00,0.00,13454483000,,1632794000,406173047000,243252886000,10000000,662890416000.00
21,2003-12-03,0.00,0.00,13994483000,,1680002000,406173047000,243384886000,10000000,663562416000.00
22,2003-12-10,0.00,0.00,13994483000,,1676133000,406173047000,243766786000,0,663934316000.00
23,2003-12-17,0.00,0.00,13994483000,,1672335000,406173047000,244113386000,0,664280916000.00
24,2003-12-24,0.00,0.00,13994483000,,1668482000,406173047000,244380586000,,664548116000.00
25,2003-12-31,0.00,0.00,13994483000,,1664696000,406173047000,244832586000,,665000116000.00
26,2004-01-07,0.00,0.00,13994483000,,1655115000,406173047000,244897186000,,665064716000.00
27,2004-01-14,0.00,0.00,13994483000,,1645566000,406173047000,244984786000,,665152316000.00
28,2004-01-21,0.00,0.00,13994483000,,1636040000,406173047000,245028186000,,665195716000.00
29,2004-01-28,0.00,0.00,13994483000,,1626484000,406173047000,245265886000,,665433416000.00
30,2004-02-04,0.00,0.00,13994483000,,1620050000,406173047000,245504586000,,665672116000.00
31,2004-02-11,0.00,0.00,13994483000,,1615961000,408394047000,245846786000,,668235316000.00
32,2004-02-18,0.00,0.00,13994483000,,1611856000,409124047000,246055486000,,669174016000.00
33,2004-02-25,0.00,0.00,13994483000,,1607768000,409784047000,246141086000,,669919616000.00
34,2004-03-03,0.00,0.00,13994483000,,1612801000,409784047000,246240186000,,670018716000.00
35,2004-03-10,0.00,0.00,14464483000,,1639254000,410563247000,246372286000,,671400016000.00
36,2004-03-17,0.00,0.00,14464483000,,1656676000,410563247000,246468586000,,671496316000.00
37,2004-03-24,0.00,0.00,14464483000,,1674441000,411387597000,246468586000,,672320666000.00
38,2004-03-31,0.00,0.00,14464483000,,1692180000,411387597000,246539286000,,672391366000.00
39,2004-04-07,0.00,0.00,14464483000,,1712521000,411387597000,246729086000,,672581166000.00
40,2004-04-14,0.00,0.00,14464483000,,1732896000,411387597000,247132086000,,672984166000.00
41,2004-04-21,0.00,0.00,14464483000,,1753254000,411387597000,247332086000,,673184166000.00
42,2004-04-28,0.00,0.00,14464483000,,1773587000,411387597000,248757486000,,674609566000.00
43,2004-05-05,0.00,0.00,14464483000,,1796317000,411387597000,250162686000,,676014766000.00
44,2004-05-12,0.00,0.00,14464483000,,1819952000,411387597000,250162686000,,676014766000.00
45,2004-05-19,0.00,0.00,14464483000,,1843570000,413080197000,250229886000,,677774566000.00
46,2004-05-26,0.00,0.00,14464483000,,1867183000,413862897000,250438586000,,678765966000.00
47,2004-06-02,0.00,0.00,14464483000,,1887609000,414659497000,250471586000,,679595566000.00
48,2004-06-09,0.00,0.00,14464483000,,1899781000,415659497000,251908186000,,682032166000.00
49,2004-06-16,0.00,0.00,14464483000,,1912032000,416694497000,251921986000,,683080966000.00
50,2004-06-23,0.00,0.00,14464483000,,1924224000,416694497000,252093586000,,683252566000.00
51,2004-06-30,0.00,0.00,14464483000,,1936448000,416694497000,254295386000,,685454366000.00
52,2004-07-07,0.00,0.00,14464483000,,1958134000,416694497000,254775586000,,685934566000.00
53,2004-07-14,0.00,0.00,14862483000,,2016795000,418251497000,255178286000,,688292266000.00
54,2004-07-21,0.00,0.00,14862483000,,2039047000,420149597000,255247686000,,690259766000.00
55,2004-07-28,0.00,0.00,14862483000,,2061249000,421545797000,255247686000,,691655966000.00
56,2004-08-04,0.00,0.00,14862483000,,2077727000,421545797000,255247686000,,691655966000.00
57,2004-08-11,0.00,0.00,14862483000,,2089901000,421545797000,255247686000,,691655966000.00
58,2004-08-18,0.00,0.00,14862483000,,2101986000,422541497000,255254486000,,692658466000.00
59,2004-08-25,0.00,0.00,14862483000,,2114140000,422541497000,255322186000,,692726166000.00
60,2004-09-01,0.00,0.00,14862483000,,2123656000,422541497000,255330386000,,692734366000.00
61,2004-09-08,0.00,0.00,14862483000,,2117395000,422541497000,255347886000,,692751866000.00
62,2004-09-15,0.00,0.00,14862483000,,2111118000,423340797000,255388786000,,693592066000.00
63,2004-09-22,0.00,0.00,14862483000,,2104826000,424140797000,257053186000,,696056466000.00
64,2004-09-29,0.00,0.00,15262483000,,2134748000,424140797000,257079086000,,696482366000.00
65,2004-10-06,0.00,0.00,15262483000,,2135569000,425339097000,258848906000,,699450486000.00
66,2004-10-13,0.00,0.00,15262483000,,2137648000,425339097000,258877506000,,699479086000.00
67,2004-10-20,0.00,0.00,15262483000,,2139731000,426333497000,259077706000,,700673686000.00
68,2004-10-27,0.00,0.00,15262483000,,2141805000,430124797000,259200506000,,704587786000.00
69,2004-11-03,0.00,0.00,15262483000,,2146652000,431328297000,259392506000,,705983286000.00
70,2004-11-10,0.00,0.00,15683483000,,2176843000,431328297000,259719506000,,706731286000.00
71,2004-11-17,0.00,0.00,15683483000,,2185623000,432525797000,259739106000,,707948386000.00
72,2004-11-24,0.00,0.00,15683483000,,2194432000,432525797000,261190406000,,709399686000.00
73,2004-12-01,0.00,0.00,15683483000,,2204993000,432525797000,262476606000,,710685886000.00
74,2004-12-08,0.00,0.00,15683483000,,2226268000,436428797000,262733106000,,714845386000.00
75,2004-12-15,0.00,0.00,16108483000,,2262121000,436428797000,262861106000,,715398386000.00
76,2004-12-22,0.00,0.00,16108483000,,2283866000,436428797000,262861106000,,715398386000.00
77,2004-12-29,0.00,0.00,16108483000,,2305687000,436428797000,262970206000,,715507486000.00
78,2005-01-05,0.00,0.00,16108483000,,2313451000,436428797000,262970206000,,715507486000.00
79,2005-01-12,0.00,0.00,16108483000,,2315618000,436428797000,262970206000,,715507486000.00
80,2005-01-19,0.00,0.00,16108483000,,2317821000,436428797000,262970206000,,715507486000.00
81,2005-01-26,0.00,0.00,16108483000,,2320014000,436428797000,262970206000,,715507486000.00
82,2005-02-02,0.00,0.00,19108382000,,2355738000,433428898000,263005106000,,715542386000.00
83,2005-02-09,0.00,0.00,19108382000,,2336127000,433428898000,263005106000,,715542386000.00
84,2005-02-16,0.00,0.00,19108382000,,2316436000,433428898000,263005106000,,715542386000.00
85,2005-02-23,0.00,0.00,19108382000,,2296750000,433428898000,263005106000,,715542386000.00
86,2005-03-02,0.00,0.00,19108382000,,2285603000,433096031000,263005106000,,715209519000.00
87,2005-03-09,0.00,0.00,19108382000,,2295760000,433096031000,263005106000,,715209519000.00
88,2005-03-16,0.00,0.00,19108382000,,2305926000,433096031000,263005106000,,715209519000.00
89,2005-03-23,0.00,0.00,19108382000,,2316054000,433096031000,263005106000,,715209519000.00
90,2005-03-30,0.00,0.00,19108382000,,2326201000,433096031000,263005106000,,715209519000.00
91,2005-04-06,0.00,0.00,19108382000,,2352422000,432885264000,263005106000,,714998752000.00
92,2005-04-13,0.00,0.00,19108382000,,2381232000,432885264000,263005106000,,714998752000.00
93,2005-04-20,0.00,0.00,19108382000,,2410096000,432885264000,263005106000,,714998752000.00
94,2005-04-27,0.00,0.00,19108382000,,2438924000,434085264000,263005106000,,716198752000.00
95,2005-05-04,0.00,0.00,19108382000,,2473062000,434785264000,263005106000,,716898752000.00
96,2005-05-11,0.00,0.00,19108382000,,2511154000,435683264000,264262506000,,719054152000.00
97,2005-05-18,0.00,0.00,19108382000,,2549180000,435683264000,264288106000,,719079752000.00
98,2005-05-25,0.00,0.00,19108382000,,2587275000,436781264000,264514806000,,720404452000.00
99,2005-06-01,0.00,0.00,19108382000,,2624807000,438678364000,265014806000,,722801552000.00
100,2005-06-08,0.00,0.00,19108382000,,2658883000,438678364000,265014806000,,722801552000.00
101,2005-06-15,0.00,0.00,19108382000,,2692999000,438678364000,265014806000,,722801552000.00
102,2005-06-22,0.00,0.00,19533382000,,2760193000,438678364000,265014806000,,723226552000.00
103,2005-06-29,0.00,0.00,19533382000,,2795010000,438678364000,265014806000,,723226552000.00
104,2005-07-06,0.00,0.00,19533382000,,2795545000,437373764000,265014806000,,721921952000.00
105,2005-07-13,0.00,0.00,19533382000,,2790368000,437373764000,265014806000,,721921952000.00
106,2005-07-20,0.00,0.00,19533382000,,2785189000,437373764000,265014806000,,721921952000.00
107,2005-07-27,0.00,0.00,19533382000,,2779970000,437373764000,265014806000,,721921952000.00
108,2005-08-03,0.00,0.00,19533382000,,2778154000,437373764000,265014806000,,721921952000.00
109,2005-08-10,0.00,0.00,19533382000,,2780744000,437373764000,265014806000,,721921952000.00
110,2005-08-17,0.00,0.00,19533382000,,2783323000,438763764000,266258806000,,724555952000.00
111,2005-08-24,0.00,0.00,19533382000,,2785935000,439751764000,267507806000,,726792952000.00
112,2005-08-31,0.00,0.00,19533382000,,2788547000,440292364000,267765806000,,727591552000.00
113,2005-09-07,0.00,0.00,19533382000,,2812637000,440292364000,267779606000,,727605352000.00
114,2005-09-14,0.00,0.00,19983382000,,2864576000,442593364000,267826406000,,730403152000.00
115,2005-09-21,0.00,0.00,19983382000,,2889209000,442593364000,267922006000,,730498752000.00
116,2005-09-28,0.00,0.00,19983382000,,2913803000,443697364000,269487406000,,733168152000.00
117,2005-10-05,0.00,0.00,19983382000,,2939734000,444890364000,269778506000,,734652252000.00
118,2005-10-12,0.00,0.00,19983382000,,2966232000,444890364000,269832306000,,734706052000.00
119,2005-10-19,0.00,0.00,19983382000,,2992651000,444890364000,270148806000,,735022552000.00
120,2005-10-26,0.00,0.00,19983382000,,3019151000,445890364000,270648806000,,736522552000.00
121,2005-11-02,0.00,0.00,19983382000,,3056815000,446792364000,270781106000,,737556852000.00
122,2005-11-09,0.00,0.00,19983382000,,3122476000,447592364000,271018406000,,738594152000.00
123,2005-11-16,0.00,0.00,19983382000,,3188096000,448688364000,271018406000,,739690152000.00
124,2005-11-23,0.00,0.00,19983382000,,3253737000,449783864000,271270406000,,741037652000.00
125,2005-11-30,0.00,0.00,19983382000,,3319354000,449594811000,271270406000,,740848599000.00
126,2005-12-07,0.00,0.00,19983382000,,3329975000,449594811000,271270406000,,740848599000.00
127,2005-12-14,0.00,0.00,19983382000,,3340552000,449594811000,271270406000,,740848599000.00
128,2005-12-21,0.00,0.00,19983382000,,3351144000,449594811000,271270406000,,740848599000.00
129,2005-12-28,0.00,0.00,19983382000,,3361743000,449594811000,271270406000,,740848599000.00
130,2006-01-04,0.00,0.00,19983382000,,3342074000,448274033000,271270406000,,739527821000.00
131,2006-01-11,0.00,0.00,20431382000,,3344824000,449118033000,271584606000,,741134021000.00
132,2006-01-18,0.00,0.00,20431382000,,3301591000,449118033000,272833606000,,742383021000.00
133,2006-01-25,0.00,0.00,20431382000,,3258380000,450065033000,272833606000,,743330021000.00
134,2006-02-01,0.00,0.00,22196087000,,3209829000,450580328000,272854006000,,745630421000.00
135,2006-02-08,0.00,0.00,22196087000,,3184075000,450580328000,272867506000,,745643921000.00
136,2006-02-15,0.00,0.00,22196087000,,3158363000,451830328000,274141806000,,748168221000.00
137,2006-02-22,0.00,0.00,22196087000,,3132659000,453078328000,274141806000,,749416221000.00
138,2006-03-01,0.00,0.00,22196087000,,3116855000,455227328000,274141806000,,751565221000.00
139,2006-03-08,0.00,0.00,22196087000,,3160369000,456077328000,274141806000,,752415221000.00
140,2006-03-15,0.00,0.00,22646087000,,3247355000,457177328000,274141806000,,753965221000.00
141,2006-03-22,0.00,0.00,22646087000,,3291717000,457177328000,274141806000,,753965221000.00
142,2006-03-29,0.00,0.00,22646087000,,3336096000,457177328000,275369806000,,755193221000.00
143,2006-04-05,0.00,0.00,22646087000,,3357515000,457177328000,275369806000,,755193221000.00
144,2006-04-12,0.00,0.00,22646087000,,3369806000,457177328000,275369806000,,755193221000.00
145,2006-04-19,0.00,0.00,22646087000,,3382011000,457177328000,275369806000,,755193221000.00
146,2006-04-26,0.00,0.00,22646087000,,3394270000,458273328000,275369806000,,756289221000.00
147,2006-05-03,0.00,0.00,22646087000,,3415168000,458273328000,275369806000,,756289221000.00
148,2006-05-10,0.00,0.00,22646087000,,3447767000,458273328000,275369806000,,756289221000.00
149,2006-05-17,0.00,0.00,22646087000,,3480334000,458154553000,275369806000,,756170446000.00
150,2006-05-24,0.00,0.00,22646087000,,3512894000,460849553000,275369806000,,758865446000.00
151,2006-05-31,0.00,0.00,22646087000,,3545453000,460849553000,275369806000,,758865446000.00
152,2006-06-07,0.00,0.00,22646087000,,3597444000,463263553000,275369806000,,761279446000.00
153,2006-06-14,0.00,0.00,22646087000,,3649433000,464579553000,275369806000,,762595446000.00
154,2006-06-21,0.00,0.00,22646087000,,3701460000,464579553000,275369806000,,762595446000.00
155,2006-06-28,0.00,0.00,22646087000,,3753454000,464579553000,275369806000,,762595446000.00
156,2006-07-05,0.00,0.00,22646087000,,3789436000,464579553000,275369806000,,762595446000.00
157,2006-07-12,0.00,0.00,22646087000,,3819045000,464579553000,275369806000,,762595446000.00
158,2006-07-19,0.00,0.00,24783322000,,3868515000,459060801000,277018806000,,760862929000.00
159,2006-07-26,0.00,0.00,24783322000,,3900423000,459060801000,277018806000,,760862929000.00
160,2006-08-02,0.00,0.00,26018610000,,3952180000,457825513000,277018806000,,760862929000.00
161,2006-08-09,0.00,0.00,26018610000,,3965561000,457825513000,277018806000,,760862929000.00
162,2006-08-16,0.00,0.00,26018610000,,3978927000,457825513000,277018806000,,760862929000.00
163,2006-08-23,0.00,0.00,26018610000,,3992261000,457825513000,277018806000,,760862929000.00
164,2006-08-30,0.00,0.00,26018610000,,4005648000,459694513000,277018806000,,762731929000.00
165,2006-09-06,0.00,0.00,26018610000,,4025292000,459694513000,277018806000,,762731929000.00
166,2006-09-13,0.00,0.00,26018610000,,4046009000,461790513000,277018806000,,764827929000.00
167,2006-09-20,0.00,0.00,26018610000,,4066762000,461790513000,277018806000,,764827929000.00
168,2006-09-27,0.00,0.00,26018610000,,4087477000,461790513000,277018806000,,764827929000.00
169,2006-10-04,0.00,0.00,26018610000,,4103991000,461790513000,277018806000,,764827929000.00
170,2006-10-11,0.00,0.00,26018610000,,4117355000,461790513000,277018806000,,764827929000.00
171,2006-10-18,0.00,0.00,27430375000,,4143192000,458058313000,277018806000,,762507494000.00
172,2006-10-25,0.00,0.00,27430375000,,4157176000,459815313000,277018806000,,764264494000.00
173,2006-11-01,0.00,0.00,29610877000,,4223090000,459064811000,277018806000,,765694494000.00
174,2006-11-08,0.00,0.00,30104877000,,4236135000,459064811000,277018806000,,766188494000.00
175,2006-11-15,0.00,0.00,30104877000,,4196709000,458729935000,277018806000,,765853618000.00
176,2006-11-22,0.00,0.00,30104877000,,4157433000,460597935000,277018806000,,767721618000.00
177,2006-11-29,0.00,0.00,30104877000,,4118069000,461367935000,277018806000,,768491618000.00
178,2006-12-06,0.00,0.00,30104877000,,4076502000,463014935000,277018806000,,770138618000.00
179,2006-12-13,0.00,0.00,30104877000,,4034617000,464444935000,277018806000,,771568618000.00
180,2006-12-20,0.00,0.00,30104877000,,3992777000,466521935000,277018806000,,773645618000.00
181,2006-12-27,0.00,0.00,30104877000,,3950880000,467863935000,277018806000,,774987618000.00
182,2007-01-03,0.00,0.00,30104877000,,3922032000,467863935000,277018806000,,774987618000.00
183,2007-01-10,0.00,0.00,30104877000,,3910595000,467863935000,277018806000,,774987618000.00
184,2007-01-17,0.00,0.00,30587084000,,3416890000,467863935000,277018806000,,775469825000.00
185,2007-01-24,0.00,0.00,30587084000,,3405536000,467863935000,277018806000,,775469825000.00
186,2007-01-31,0.00,0.00,31775539000,,3393125000,466675480000,277018806000,,775469825000.00
187,2007-02-07,0.00,0.00,31775539000,,3406311000,466675480000,277018806000,,775469825000.00
188,2007-02-14,0.00,0.00,31775539000,,3419306000,466675480000,277018806000,,775469825000.00
189,2007-02-21,0.00,0.00,31775539000,,3432450000,466675480000,277018806000,,775469825000.00
190,2007-02-28,0.00,0.00,31775539000,,3445506000,468553480000,277018806000,,777347825000.00
191,2007-03-07,0.00,0.00,31775539000,,3469772000,468553480000,277018806000,,777347825000.00
192,2007-03-14,0.00,0.00,31775539000,,3494045899.8,468553480000,277018806000,,777347825000.00
193,2007-03-21,0.00,0.00,31775539000,,3518337788.61,468553480000,277018806000,,777347825000.00
194,2007-03-28,0.00,0.00,31775539000,,3542620512.4,468553480000,277018806000,,777347825000.00
195,2007-04-04,0.00,0.00,31775539000,,3578189043.62,468553480000,277018806000,,777347825000.00
196,2007-04-11,0.00,0.00,31775539000,,3622372069.17,470399480000,277018806000,,779193825000.00
197,2007-04-18,0.00,0.00,31775539000,,3666463433.95,470399480000,277018806000,,779193825000.00
198,2007-04-25,0.00,0.00,32335539000,,3735641742.75,474059480000,277018806000,,783413825000.00
199,2007-05-02,0.00,0.00,34458704000,,3796224408.01,471936315000,277018806000,,783413825000.00
200,2007-05-09,0.00,0.00,34458704000,,3874780127.09,474672315000,277018806000,,786149825000.00
201,2007-05-16,0.00,0.00,34458704000,,3953429572.92,474672315000,277018806000,,786149825000.00
202,2007-05-23,0.00,0.00,34458704000,,4032006923.08,474672315000,277018806000,,786149825000.00
203,2007-05-30,0.00,0.00,34458704000,,4110639006.8,474672315000,277018806000,,786149825000.00
204,2007-06-06,0.00,0.00,34458704000,,4171947005.7,474672315000,277018806000,,786149825000.00
205,2007-06-13,0.00,0.00,34458704000,,4230516622.04,474672315000,277018806000,,786149825000.00
206,2007-06-20,0.00,0.00,34458704000,,4288972197.36,474672315000,277018806000,,786149825000.00
207,2007-06-27,0.00,0.00,34458704000,,4347449603.06,474672315000,277018806000,,786149825000.00
208,2007-07-03,0.00,0.00,34458704000,,4403127207.47,474672315000,277018806000,,786149825000.00
209,2007-07-11,0.00,0.00,34458704000,,4456667735.05,474672315000,277018806000,,786149825000.00
210,2007-07-18,0.00,0.00,34458704000,,4510254101.89,474672315000,277018806000,,786149825000.00
211,2007-07-25,0.00,0.00,34458704000,,4563858627.36,474672315000,277018806000,,786149825000.00
212,2007-08-01,0.00,0.00,35752628000,,4652660950.51,473378391000,277018806000,,786149825000.00
213,2007-08-08,0.00,0.00,35752628000,,4670362779.68,473378391000,277018806000,,786149825000.00
214,2007-08-29,0.00,0.00,35752628000,,4723304231.7,472142049000,272018806000,,779913483000.00
215,2007-09-05,0.00,0.00,35752628000,,4726742330.05,472142049000,267018806000,,774913483000.00
216,2007-09-12,0.00,0.00,35752628000,,4724304871.62,472142049000,267018806000,,774913483000.00
217,2007-09-19,0.00,0.00,35752628000,,4721837810.34,472142049000,267018806000,,774913483000.00
218,2007-09-26,0.00,0.00,35752628000,,4719468521.84,472142049000,267018806000,,774913483000.00
219,2007-10-03,0.00,0.00,35752628000,,4710961024.11,472142049000,267018806000,,774913483000.00
220,2007-10-10,0.00,0.00,35752628000,,4694143279.33,472142049000,267018806000,,774913483000.00
221,2007-10-17,0.00,0.00,35752628000,,4677391543.26,472142049000,267018806000,,774913483000.00
222,2007-10-24,0.00,0.00,35752628000,,4660611503.5,472142049000,267018806000,,774913483000.00
223,2007-10-31,0.00,0.00,36910568000,,4672369202.09,470984109000,267018806000,,774913483000.00
224,2007-11-07,0.00,0.00,36910568000,,4699126289.82,470984109000,267018806000,,774913483000.00
225,2007-11-14,0.00,0.00,36910568000,,4725907595.47,470984109000,267018806000,,774913483000.00
226,2007-11-21,0.00,0.00,36910568000,,4752548295.35,470984109000,267018806000,,774913483000.00
227,2007-11-28,0.00,0.00,36910568000,,4779373504.94,470984109000,267018806000,,774913483000.00
228,2007-12-05,0.00,0.00,36910568000,,4801400140.85,470984109000,267018806000,,774913483000.00
229,2007-12-12,0.00,0.00,36910568000,,4821496428.26,470984109000,262018806000,,769913483000.00
230,2007-12-19,0.00,0.00,36910568000,,4841656845.78,470984109000,257018806000,,764913483000.00
231,2007-12-26,0.00,0.00,36910568000,,4861800849.22,470984109000,241855557000,,749750234000.00
232,2008-01-02,0.00,0.00,36910568000,,4892201161.82,470984109000,227840500000,,735735177000.00
233,2008-01-09,0.00,0.00,36910568000,,4948232120.05,470984109000,215359963000,,723254640000.00
234,2008-01-16,0.00,0.00,37462523000,,4452320831.23,470984109000,215359963000,,723806595000.00
235,2008-01-23,0.00,0.00,37462523000,,4508319937.1,470984109000,210359963000,,718806595000.00
236,2008-01-30,0.00,0.00,37462523000,,4564402171.11,470984109000,205359963000,,713806595000.00
237,2008-02-06,0.00,0.00,38436795000,,4569630280.68,470009837000,200359963000,,708806595000.00
238,2008-02-13,0.00,0.00,38436795000,,4562676889.37,470009837000,200359963000,,708806595000.00
239,2008-02-20,0.00,0.00,38436795000,,4555693544.73,470009837000,200359963000,,708806595000.00
240,2008-02-27,0.00,0.00,38436795000,,4548747741.31,470009837000,200359963000,,708806595000.00
241,2008-03-05,0.00,0.00,38436795000,,4581200985.28,470009837000,200359963000,,708806595000.00
242,2008-03-12,0.00,0.00,38436795000,,4629374056.46,470009837000,190359963000,,698806595000.00
243,2008-03-19,0.00,0.00,38436795000,,4677655903.96,465009837000,152359963000,,655806595000.00
244,2008-03-26,0.00,0.00,38436795000,,4725955213.48,455051837000,114090529000,,607579161000.00
245,2008-04-02,0.00,0.00,38436795000,,4768694434.78,445049837000,92984653000,,576471285000.00
246,2008-04-09,0.00,0.00,38436795000,,4797951845.52,435050837000,81828417000,,555316049000.00
247,2008-04-16,0.00,0.00,38436795000,,4827289208.98,435050837000,70317353000,,543804985000.00
248,2008-04-23,0.00,0.00,38436795000,,4856507327.45,435050837000,70317353000,,543804985000.00
249,2008-04-30,0.00,0.00,39170612500,,4886983353.06,434317019500,70317353000,,543804985000.00
250,2008-05-07,0.00,0.00,39170612500,,4973164159.78,426818019500,65751859000,,531740491000.00
251,2008-05-14,0.00,0.00,39170612500,,5059444592.23,421816019500,49609742000,,510596374000.00
252,2008-05-21,0.00,0.00,39170612500,,5145630604.98,417391253700,41155005700,,497716871900.00
253,2008-05-28,0.00,0.00,39170612500,,5231917369.54,412392253700,34296079800,,485858946000.00
254,2008-06-04,0.00,0.00,39170612500,,5304808792.87,412392253700,30068862800,,481631729000.00
255,2008-06-11,0.00,0.00,39170612500,,5367656288.97,412392253700,25142617800,,476705484000.00
256,2008-06-18,0.00,0.00,39170612500,,5430565282.23,412392253700,21740093800,,473302960000.00
257,2008-06-25,0.00,0.00,39170612500,,5493536865.84,412392253700,21740093800,,473302960000.00
258,2008-07-02,0.00,0.00,39170612500,,5562655210.25,412392253700,21740093800,,473302960000.00
259,2008-07-09,0.00,0.00,39170612500,,5647699323.63,412392253700,21740093800,,473302960000.00
260,2008-07-16,0.00,0.00,39170612500,,5732696227.98,412392253700,21740093800,,473302960000.00
261,2008-07-23,0.00,0.00,39170612500,,5817711081.58,412392253700,21740093800,,473302960000.00
262,2008-07-30,0.00,0.00,39170612500,,5902710162.74,412392253700,21740093800,,473302960000.00
263,2008-08-06,0.00,0.00,39831578000,,6026658257.22,411731288200,21740093800,,473302960000.00
264,2008-08-13,0.00,0.00,39831578000,,6130828354.53,411731288200,21740093800,,473302960000.00
265,2008-08-20,0.00,0.00,39831578000,,6234905642.1,411731288200,21740093800,,473302960000.00
266,2008-08-27,0.00,0.00,39831578000,,6339133436.36,411731288200,21740093800,,473302960000.00
267,2008-09-03,0.00,0.00,39831578000,,6422873979.07,411731288200,21740093800,,473302960000.00
268,2008-09-10,0.00,0.00,39831578000,,6479512988.91,411731288200,21740093800,,473302960000.00
269,2008-09-17,0.00,0.00,39831578000,,6536196535.9,411731288200,21740093800,,473302960000.00
270,2008-09-24,0.00,0.00,39831578000,,6592770931.8,411731288200,18422636700,10000000000,479985502900.00
271,2008-10-01,0.00,0.00,39831578000,,6635333142,411731288200,18422636700,14500000000,484485502900.00
272,2008-10-08,0.00,0.00,39831578000,,6593485758.51,411731288200,18422636700,14105000000,484090502900.00
273,2008-10-15,0.00,0.00,40805578000,,6569252208.49,410757288200,18422636700,14105000000,484090502900.00
274,2008-10-22,0.00,0.00,40805578000,,6526435204.81,410757288200,18422636700,14105000000,484090502900.00
275,2008-10-29,0.00,0.00,40805578000,,6483639954.99,410757288200,18422636700,13620000000,483605502900.00
276,2008-11-05,0.00,0.00,41071418200,,6470152706.54,410491448000,18422636700,13235000000,483220502900.00
277,2008-11-12,0.00,0.00,41071418200,,6454831722.74,410491448000,18422636700,12969000000,482954502900.00
278,2008-11-19,0.00,0.00,41071418200,,6439510383.48,410491448000,18422636700,12501000000,482486502900.00
279,2008-11-26,0.00,0.00,41071418200,,6421958861.02,410491448000,18422636700,12221000000,482206502900.00
280,2008-12-03,0.00,0.00,41071418200,,6368963203.8,410491448000,18422636700,11572000000,481557502900.00
281,2008-12-10,0.00,0.00,41071418200,,6260612063.43,410491448000,18422636700,15812000000,485797502900.00
282,2008-12-17,0.00,0.00,41071418200,,6152285018.91,410491448000,18422636700,17621000000,487606502900.00
283,2008-12-24,0.00,0.00,41071418200,,6028558817.77,410491448000,18422636700,20878000000,490863502900.00
284,2008-12-31,0.00,0.00,41071418200,,5935739189.41,410491448000,18422636700,19708000000,489693502900.00
285,2009-01-07,0.00,0.00,41071418200,,5732371318.42,410491448000,18422636700,19258000000,489243502900.00
286,2009-01-14,5633635226.00,0.00,41071418200,,5529051056.3,410491448000,18422636700,24158000000,499777138125.90
287,2009-01-21,5990622678.00,0.00,39377689800,,4607992790.08,412913510200,18422636700,24158000000,500862459378.30
288,2009-01-28,7376769253.00,0.00,39377689800,,4415333956.01,412913510200,18422636700,28365000000,506455605952.90
289,2009-02-04,7376769253.00,0.00,39377689800,,4268121953.71,412913510200,18422636700,29915000000,508005605952.90
290,2009-02-11,7377198785.00,0.00,39377689800,,4155085110.39,412913510200,18422636700,32150000000,510241035485.30
291,2009-02-18,65292274092.00,0.00,39377689800,,4042066201.27,412913510200,18422636700,33577000000,569583110791.80
292,2009-02-25,68744981188.00,0.00,39377689800,,3929088045.27,412913510200,18422636700,38338000000,577796817888.50
293,2009-03-04,68902242872.00,0.00,39377689800,,3904945276.07,412913510200,18422636700,38238000000,577854079572.00
